timestamp,index,name,utilization_gpu_pct,memory_used_mb,memory_total_mb,power_draw_w,temperature_c
2026/09/08 07:12:47.278, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:12:49.329, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 37
2026/09/08 07:12:51.381, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:12:53.476, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:12:55.553, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.24, 36
2026/09/08 07:12:57.644, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:12:59.698, 0, Tesla V100-SXM2-32GB, 19, 3309, 32768, 68.22, 37
2026/09/08 07:13:01.767, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.24, 37
2026/09/08 07:13:03.823, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:13:05.892, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:13:07.979, 0, Tesla V100-SXM2-32GB, 9, 3309, 32768, 142.45, 37
2026/09/08 07:13:10.071, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:13:12.143, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:14.198, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 36
2026/09/08 07:13:16.288, 0, Tesla V100-SXM2-32GB, 15, 3309, 32768, 67.23, 37
2026/09/08 07:13:18.365, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 37
2026/09/08 07:13:20.436, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:22.511, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:24.600, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:26.692, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:28.783, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:30.873, 0, Tesla V100-SXM2-32GB, 12, 3309, 32768, 66.74, 37
2026/09/08 07:13:32.926, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:34.996, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:37.030, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 68.22, 37
2026/09/08 07:13:39.082, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:13:41.172, 0, Tesla V100-SXM2-32GB, 7, 3309, 32768, 66.74, 37
2026/09/08 07:13:43.226, 0, Tesla V100-SXM2-32GB, 76, 3309, 32768, 72.66, 38
2026/09/08 07:13:45.297, 0, Tesla V100-SXM2-32GB, 74, 3309, 32768, 186.53, 40
2026/09/08 07:13:47.350, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 184.56, 41
2026/09/08 07:13:49.402, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 174.84, 41
2026/09/08 07:13:51.492, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 185.05, 42
2026/09/08 07:13:53.579, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 192.43, 43
2026/09/08 07:13:55.651, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 76.11, 42
2026/09/08 07:13:57.744, 0, Tesla V100-SXM2-32GB, 79, 3309, 32768, 68.22, 42
2026/09/08 07:13:59.798, 0, Tesla V100-SXM2-32GB, 49, 3309, 32768, 68.71, 41
2026/09/08 07:14:01.849, 0, Tesla V100-SXM2-32GB, 76, 3309, 32768, 69.21, 42
2026/09/08 07:14:03.917, 0, Tesla V100-SXM2-32GB, 17, 3309, 32768, 155.15, 42
2026/09/08 07:14:05.985, 0, Tesla V100-SXM2-32GB, 19, 3309, 32768, 190.46, 43
2026/09/08 07:14:08.034, 0, Tesla V100-SXM2-32GB, 17, 3309, 32768, 196.86, 44
2026/09/08 07:14:10.103, 0, Tesla V100-SXM2-32GB, 97, 3309, 32768, 209.65, 44
2026/09/08 07:14:12.154, 0, Tesla V100-SXM2-32GB, 99, 3309, 32768, 196.37, 44
2026/09/08 07:14:14.239, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 184.56, 45
2026/09/08 07:14:16.308, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 190.46, 45
2026/09/08 07:14:18.377, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 85.00, 45
2026/09/08 07:14:20.451, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 69.70, 44
2026/09/08 07:14:22.506, 0, Tesla V100-SXM2-32GB, 25, 3309, 32768, 69.70, 44
2026/09/08 07:14:24.576, 0, Tesla V100-SXM2-32GB, 14, 3309, 32768, 173.86, 45
2026/09/08 07:14:26.669, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 68.71, 42
2026/09/08 07:14:28.741, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 57.40, 41
2026/09/08 07:14:30.827, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 68.22, 41
2026/09/08 07:14:32.915, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 68.22, 41
2026/09/08 07:14:34.984, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.77, 41
2026/09/08 07:14:37.034, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:39.104, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:41.158, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:43.248, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:45.340, 0, Tesla V100-SXM2-32GB, 74, 3309, 32768, 78.09, 42
2026/09/08 07:14:47.412, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:49.504, 0, Tesla V100-SXM2-32GB, 67, 3309, 32768, 152.30, 41
2026/09/08 07:14:51.592, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:53.684, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:14:55.736, 0, Tesla V100-SXM2-32GB, 5, 3309, 32768, 67.72, 40
2026/09/08 07:14:57.808, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.77, 40
2026/09/08 07:14:59.900, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:01.934, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 39
2026/09/08 07:15:03.986, 0, Tesla V100-SXM2-32GB, 57, 3309, 32768, 124.31, 40
2026/09/08 07:15:06.038, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 39
2026/09/08 07:15:08.090, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:10.142, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 39
2026/09/08 07:15:12.232, 0, Tesla V100-SXM2-32GB, 69, 3309, 32768, 137.03, 40
2026/09/08 07:15:14.320, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:16.393, 0, Tesla V100-SXM2-32GB, 83, 3309, 32768, 158.60, 40
2026/09/08 07:15:18.446, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 39
2026/09/08 07:15:20.515, 0, Tesla V100-SXM2-32GB, 74, 3309, 32768, 71.67, 40
2026/09/08 07:15:22.566, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 39
2026/09/08 07:15:24.640, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 39
2026/09/08 07:15:26.693, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:28.784, 0, Tesla V100-SXM2-32GB, 56, 3309, 32768, 89.38, 39
2026/09/08 07:15:30.856, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:32.910, 0, Tesla V100-SXM2-32GB, 65, 3309, 32768, 67.72, 39
2026/09/08 07:15:35.000, 0, Tesla V100-SXM2-32GB, 5, 3309, 32768, 67.23, 39
2026/09/08 07:15:37.054, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:15:39.106, 0, Tesla V100-SXM2-32GB, 12, 3309, 32768, 67.72, 39
2026/09/08 07:15:41.159, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:43.233, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:45.299, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:15:47.392, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 39
2026/09/08 07:15:49.460, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 38
2026/09/08 07:15:51.532, 0, Tesla V100-SXM2-32GB, 7, 3309, 32768, 67.23, 39
2026/09/08 07:15:53.586, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:15:55.661, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:15:57.728, 0, Tesla V100-SXM2-32GB, 5, 3309, 32768, 67.23, 38
2026/09/08 07:15:59.778, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:01.828, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 56.41, 38
2026/09/08 07:16:03.899, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:05.992, 0, Tesla V100-SXM2-32GB, 18, 3309, 32768, 171.28, 39
2026/09/08 07:16:08.046, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:10.098, 0, Tesla V100-SXM2-32GB, 83, 3309, 32768, 68.71, 39
2026/09/08 07:16:12.167, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 38
2026/09/08 07:16:14.256, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 38
2026/09/08 07:16:16.311, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:18.366, 0, Tesla V100-SXM2-32GB, 53, 3309, 32768, 67.23, 39
2026/09/08 07:16:20.457, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 38
2026/09/08 07:16:22.510, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:24.580, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 38
2026/09/08 07:16:26.652, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 38
2026/09/08 07:16:28.700, 0, Tesla V100-SXM2-32GB, 58, 3309, 32768, 126.77, 39
2026/09/08 07:16:30.749, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 38
2026/09/08 07:16:32.801, 0, Tesla V100-SXM2-32GB, 56, 3309, 32768, 144.02, 39
2026/09/08 07:16:34.871, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:36.943, 0, Tesla V100-SXM2-32GB, 72, 3309, 32768, 81.05, 39
2026/09/08 07:16:38.996, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.23, 37
2026/09/08 07:16:41.068, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 38
2026/09/08 07:16:43.122, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:16:45.216, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 38
2026/09/08 07:16:47.267, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 55.92, 37
2026/09/08 07:16:49.322, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:16:51.375, 0, Tesla V100-SXM2-32GB, 69, 3309, 32768, 67.72, 39
2026/09/08 07:16:53.424, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:16:55.492, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 38
2026/09/08 07:16:57.584, 0, Tesla V100-SXM2-32GB, 78, 3309, 32768, 67.72, 39
2026/09/08 07:16:59.638, 0, Tesla V100-SXM2-32GB, 5, 3309, 32768, 67.23, 37
2026/09/08 07:17:01.690, 0, Tesla V100-SXM2-32GB, 67, 3309, 32768, 66.78, 38
2026/09/08 07:17:03.742, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:05.812, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 38
2026/09/08 07:17:07.861, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:09.928, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:11.996, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:14.054, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:16.124, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:18.174, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:20.226, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.28, 37
2026/09/08 07:17:22.315, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:24.404, 0, Tesla V100-SXM2-32GB, 54, 3309, 32768, 68.22, 38
2026/09/08 07:17:26.458, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:28.510, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:30.580, 0, Tesla V100-SXM2-32GB, 4, 3309, 32768, 66.74, 37
2026/09/08 07:17:32.630, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:34.681, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:36.772, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:38.860, 0, Tesla V100-SXM2-32GB, 23, 3309, 32768, 149.84, 38
2026/09/08 07:17:40.952, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:43.044, 0, Tesla V100-SXM2-32GB, 15, 3309, 32768, 161.06, 39
2026/09/08 07:17:45.098, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:47.168, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:49.222, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.74, 37
2026/09/08 07:17:51.312, 0, Tesla V100-SXM2-32GB, 5, 3309, 32768, 66.78, 37
2026/09/08 07:17:53.400, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 66.78, 37
2026/09/08 07:17:55.451, 0, Tesla V100-SXM2-32GB, 55, 3309, 32768, 66.78, 37
2026/09/08 07:17:57.483, 0, Tesla V100-SXM2-32GB, 42, 3309, 32768, 170.41, 39
2026/09/08 07:17:59.538, 0, Tesla V100-SXM2-32GB, 16, 3309, 32768, 186.16, 39
2026/09/08 07:18:01.616, 0, Tesla V100-SXM2-32GB, 16, 3309, 32768, 176.81, 41
2026/09/08 07:18:03.684, 0, Tesla V100-SXM2-32GB, 79, 3309, 32768, 205.22, 42
2026/09/08 07:18:05.738, 0, Tesla V100-SXM2-32GB, 60, 3309, 32768, 182.10, 42
2026/09/08 07:18:07.791, 0, Tesla V100-SXM2-32GB, 63, 3309, 32768, 187.51, 42
2026/09/08 07:18:09.842, 0, Tesla V100-SXM2-32GB, 93, 3309, 32768, 204.73, 43
2026/09/08 07:18:11.895, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 174.35, 43
2026/09/08 07:18:13.983, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 154.27, 43
2026/09/08 07:18:16.058, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 68.71, 42
2026/09/08 07:18:18.111, 0, Tesla V100-SXM2-32GB, 95, 3309, 32768, 70.68, 42
2026/09/08 07:18:20.162, 0, Tesla V100-SXM2-32GB, 14, 3309, 32768, 68.71, 42
2026/09/08 07:18:22.231, 0, Tesla V100-SXM2-32GB, 14, 3309, 32768, 177.30, 43
2026/09/08 07:18:24.300, 0, Tesla V100-SXM2-32GB, 13, 3309, 32768, 210.14, 43
2026/09/08 07:18:26.368, 0, Tesla V100-SXM2-32GB, 86, 3309, 32768, 178.29, 44
2026/09/08 07:18:28.455, 0, Tesla V100-SXM2-32GB, 78, 3309, 32768, 210.49, 45
2026/09/08 07:18:30.524, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 171.40, 45
2026/09/08 07:18:32.556, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 194.89, 45
2026/09/08 07:18:34.648, 0, Tesla V100-SXM2-32GB, 100, 3309, 32768, 158.21, 45
2026/09/08 07:18:36.736, 0, Tesla V100-SXM2-32GB, 54, 3309, 32768, 69.21, 43
2026/09/08 07:18:38.788, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.77, 41
2026/09/08 07:18:40.861, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 56.91, 40
2026/09/08 07:18:42.909, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 68.22, 40
2026/09/08 07:18:44.963, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
2026/09/08 07:18:47.015, 0, Tesla V100-SXM2-32GB, 6, 3309, 32768, 67.72, 40
